LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
110000.0,2,2,2,30.0,2,2,2,2,2,-1,71541.0,71331.0,72397.0,0.0,0.0,0.0,0.0,2200.0,12.0,0.0,0.0,0.0,1.0
20000.0,1,1,1,60.0,1,-1,-1,-1,-1,-1,2248.0,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,3,2,23.0,0,0,0,2,2,2,1808.0,1598.0,8303.0,9305.0,7825.0,898.0,0.0,1410.0,1000.0,0.0,300.0,0.0,1.0
50000.0,1,2,2,22.0,0,0,0,0,0,0,39761.0,39063.0,47770.0,44759.0,48878.0,49612.0,2000.0,1000.0,500.0,900.0,900.0,935.0,1.0
180000.0,1,2,2,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,1,2,31.0,-1,0,0,0,0,0,8561.0,10336.0,11274.0,11885.0,11545.0,11337.0,3200.0,909.0,1000.0,1000.0,1000.0,1780.0,1.0
50000.0,1,3,2,32.0,2,2,2,2,2,0,0.0,7474.0,7404.0,5963.0,1699.0,1664.0,3000.0,0.0,2500.0,2500.0,0.0,13.0,1.0
20000.0,1,1,1,36.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210000.0,2,3,1,33.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,2,32.0,-1,-1,-1,0,0,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0.0,390.0,1.0
30000.0,2,1,1,40.0,2,2,0,0,0,0,70584.0,28310.0,29123.0,28072.0,28703.0,29470.0,0.0,0.0,1175.0,832.0,930.0,966.0,1.0
140000.0,2,1,1,47.0,1,-2,0,-2,-2,0,0.0,1707.0,0.0,0.0,0.0,0.0,0.0,1707.0,0.0,0.0,0.0,0.0,1.0
400000.0,1,2,2,34.0,2,2,2,2,2,2,9069.0,9074.0,9082.0,9474.0,9963.0,2192.0,0.0,3123.0,0.0,4000.0,0.0,0.0,1.0
200000.0,2,2,2,22.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,1,2,1,32.0,1,-2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,1,1,2,34.0,3,3,2,2,0,0,4515.0,4841.0,4841.0,869.0,5047.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,2,24.0,0,0,0,0,2,0,1528.0,16096.0,13695.0,15270.0,10983.0,8528.0,3500.0,0.0,11000.0,3000.0,0.0,3000.0,1.0
150000.0,2,3,1,39.0,2,2,2,2,2,2,1178.0,1244.0,1313.0,1313.0,1313.0,1275.0,1000.0,0.0,2.0,0.0,1313.0,0.0,1.0
160000.0,2,2,1,43.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,1,53.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250000.0,2,1,2,28.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,2,1,28.0,0,0,0,0,0,0,3827.0,5604.0,4983.0,5772.0,5041.0,5041.0,1500.0,1000.0,2000.0,2000.0,0.0,2000.0,1.0
30000.0,1,2,1,33.0,0,0,0,0,0,0,27294.0,27868.0,28891.0,27799.0,28981.0,27985.0,6666.0,1000.0,11000.0,7000.0,0.0,5500.0,1.0
140000.0,2,3,2,34.0,2,0,0,0,0,2,45715.0,46692.0,48318.0,49793.0,55961.0,55961.0,3800.0,3000.0,0.0,3800.0,4000.0,0.0,1.0
180000.0,1,1,1,43.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,3,1,40.0,2,2,2,2,2,2,9569.0,9962.0,9569.0,9076.0,9084.0,9074.0,0.0,0.0,0.0,568.0,568.0,0.0,1.0
200000.0,2,1,1,30.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
500000.0,1,1,1,41.0,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90000.0,1,2,1,36.0,2,2,2,2,2,2,87877.0,84562.0,85867.0,84430.0,90862.0,94734.0,3100.0,0.0,3300.0,3500.0,3300.0,0.0,1.0
220000.0,2,2,2,38.0,1,2,2,2,2,2,172484.0,163918.0,171537.0,177537.0,181686.0,183950.0,0.0,3000.0,3800.0,3700.0,0.0,0.0,1.0
200000.0,2,3,2,27.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,2,2,2,26.0,0,0,2,0,0,0,51367.0,52877.0,54762.0,56971.0,30353.0,30685.0,0.0,12000.0,0.0,2000.0,0.0,4000.0,1.0
60000.0,1,1,1,30.0,-2,2,2,2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230000.0,1,2,2,33.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,1,2,2,27.0,2,0,0,0,0,0,38496.0,38475.0,38981.0,38001.0,38008.0,38347.0,2000.0,2000.0,2200.0,0.0,1060.0,1220.0,1.0
70000.0,2,2,2,50.0,2,2,2,2,2,2,60798.0,61368.0,61368.0,59200.0,61368.0,81450.0,1650.0,0.0,0.0,0.0,0.0,2310.0,1.0
20000.0,1,3,2,25.0,2,0,0,0,-1,2,2168.0,2138.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,1,42.0,0,0,0,0,0,0,9884.0,5806.0,6094.0,1755.0,1779.0,1778.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,1.0
210000.0,2,2,2,28.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,30.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,2,27.0,0,0,0,0,0,0,22092.0,23471.0,23318.0,26961.0,28183.0,28001.0,2000.0,2000.0,1500.0,0.0,3000.0,3000.0,1.0
140000.0,1,2,2,25.0,1,2,2,2,2,2,51873.0,49421.0,58922.0,57091.0,51426.0,51873.0,0.0,2500.0,3100.0,2800.0,0.0,0.0,1.0
50000.0,2,2,2,41.0,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,1,2,1,44.0,2,2,0,2,2,0,2539.0,24897.0,24401.0,24861.0,25234.0,27384.0,3100.0,2000.0,0.0,0.0,3000.0,0.0,1.0
50000.0,2,2,1,50.0,0,0,0,0,0,0,49675.0,53813.0,49722.0,49761.0,50922.0,4699.0,2000.0,2000.0,2000.0,2000.0,2000.0,2500.0,1.0
180000.0,1,2,2,25.0,2,2,2,0,0,0,59960.0,56950.0,51406.0,48918.0,195245.0,182300.0,3000.0,2500.0,3000.0,0.0,2500.0,2500.0,1.0
180000.0,2,1,1,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,2617.0,0.0,0.0,0.0,0.0,2617.0,0.0,0.0,0.0,0.0,1.0
200000.0,1,2,1,31.0,0,0,0,0,0,0,152611.0,153546.0,71650.0,71497.0,70467.0,71469.0,14000.0,13600.0,1212.0,5100.0,50000.0,50000.0,1.0
30000.0,2,1,2,24.0,2,2,0,2,0,0,37452.0,38447.0,41272.0,40498.0,47325.0,47112.0,1500.0,2000.0,1500.0,0.0,4000.0,0.0,1.0
200000.0,2,1,1,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,3,1,28.0,2,2,0,2,0,0,71496.0,72326.0,72775.0,73376.0,72881.0,73582.0,0.0,2900.0,0.0,2000.0,2000.0,0.0,1.0
150000.0,2,2,1,39.0,-2,-2,-2,-2,-2,-2,52748.0,45014.0,4251.0,0.0,0.0,0.0,1020.0,4500.0,0.0,0.0,0.0,0.0,1.0
90000.0,2,1,1,58.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,2,41.0,0,0,0,0,0,0,18169.0,17963.0,19237.0,20175.0,19125.0,20139.0,1200.0,0.0,584.0,516.0,1600.0,1600.0,1.0
150000.0,1,1,1,37.0,0,2,2,2,2,2,173788.0,161655.0,169860.0,166578.0,163193.0,157500.0,7000.0,11000.0,1000.0,0.0,0.0,0.0,1.0
160000.0,1,1,2,29.0,2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,2,1,46.0,0,0,0,2,2,2,8963.0,8984.0,6961.0,89.0,8062.0,8062.0,2000.0,1500.0,4000.0,0.0,0.0,0.0,1.0
20000.0,1,1,2,24.0,1,2,2,7,7,-2,0.0,19440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,32.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240000.0,2,2,1,27.0,-1,-1,2,0,0,-2,150.0,908.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,2,29.0,2,2,0,0,0,0,131937.0,132462.0,131219.0,138895.0,141236.0,142065.0,0.0,7000.0,7100.0,6700.0,10000.0,10000.0,1.0
180000.0,1,1,2,28.0,0,0,0,0,0,0,152740.0,154809.0,162952.0,172943.0,183902.0,187834.0,3264.0,3200.0,3100.0,3020.0,3000.0,3000.0,1.0
40000.0,1,1,1,42.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240000.0,2,2,2,22.0,-2,3,2,2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,0.0,0.0,1.0
60000.0,2,3,1,27.0,0,0,0,0,0,0,52638.0,51530.0,57584.0,60305.0,54206.0,60734.0,1500.0,11000.0,1000.0,1000.0,2000.0,1000.0,1.0
80000.0,2,1,2,26.0,1,-2,-2,0,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,1,2,2,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300000.0,2,1,1,43.0,1,-1,-1,-2,-1,-2,0.0,780.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,0.0,1.0
70000.0,1,2,2,28.0,0,0,0,0,0,0,1314.0,2615.0,1276.0,567.0,567.0,5722.0,2200.0,2000.0,0.0,2300.0,631.0,567.0,1.0
110000.0,2,2,2,32.0,2,2,2,2,2,2,109529.0,115831.0,113896.0,10601.0,106541.0,11110.0,3200.0,7000.0,0.0,4000.0,5000.0,5000.0,1.0
260000.0,1,2,2,23.0,1,-2,3,3,3,-2,1434.0,2474.0,2535.0,2535.0,2535.0,2535.0,0.0,0.0,0.0,0.0,1044.0,0.0,1.0
200000.0,2,1,2,24.0,1,-1,-2,-1,-1,-2,0.0,0.0,495.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,2,1,33.0,2,2,2,2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,1,2,2,42.0,0,0,0,0,0,0,90739.0,94538.0,93034.0,91744.0,95434.0,101884.0,5.0,1031.0,6.0,3400.0,3400.0,3400.0,1.0
450000.0,1,1,2,29.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,3,2,22.0,0,0,0,0,0,0,30134.0,28294.0,28981.0,28280.0,28217.0,28230.0,2000.0,2000.0,2000.0,2000.0,2000.0,0.0,1.0
130000.0,2,2,2,26.0,0,0,0,0,0,0,117551.0,113418.0,116794.0,136898.0,134500.0,137131.0,7300.0,1544.0,1578.0,554.0,644.0,654.0,1.0
50000.0,1,3,1,41.0,1,0,0,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,36.0,1,-1,-1,-1,-1,-1,973.0,0.0,10.0,0.0,3084.0,11000.0,0.0,0.0,0.0,0.0,11000.0,0.0,1.0
110000.0,2,2,1,53.0,-1,-1,-1,-1,-1,0,2751.0,595.0,615.0,3516.0,3306.0,3500.0,594.0,3516.0,614.0,3306.0,3500.0,464.0,1.0
180000.0,2,3,1,50.0,2,2,2,0,0,0,108814.0,121733.0,122832.0,137515.0,131739.0,132452.0,3200.0,0.0,6100.0,5100.0,5300.0,0.0,1.0
140000.0,1,1,1,49.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,1,34.0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,32.0,2,2,0,2,-1,2,49741.0,47708.0,52651.0,67940.0,0.0,0.0,4000.0,0.0,1000.0,0.0,0.0,0.0,1.0
200000.0,1,1,2,27.0,-1,-1,-1,-1,-1,-1,1798.0,1798.0,18386.0,18386.0,18386.0,0.0,1798.0,18386.0,18386.0,18386.0,0.0,0.0,1.0
10000.0,2,2,1,36.0,0,0,2,2,-2,-2,0.0,0.0,5000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,1,2,22.0,1,2,0,0,0,-1,9551.0,9064.0,8247.0,8151.0,0.0,0.0,2500.0,1652.0,1093.0,0.0,0.0,0.0,1.0
50000.0,2,2,1,27.0,2,3,2,0,0,0,49497.0,49382.0,46658.0,50937.0,48723.0,49775.0,0.0,2000.0,3000.0,3000.0,4500.0,0.0,1.0
150000.0,1,2,1,51.0,2,2,2,2,-2,-2,0.0,3840.0,3840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,1,1,1,35.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230000.0,2,1,2,23.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,1,2,2,26.0,2,2,2,2,2,2,128908.0,127081.0,128958.0,131531.0,126011.0,127557.0,0.0,4000.0,4500.0,4.0,0.0,1000.0,1.0
380000.0,2,1,2,29.0,2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,0.0,0.0,1.0
180000.0,2,3,1,37.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,1,1,45.0,-1,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,2,1,35.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,3,2,27.0,1,-2,-2,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260000.0,1,2,1,30.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,2,2,2,30.0,-1,-1,-1,-1,0,-1,3358.0,1330.0,1330.0,1330.0,0.0,0.0,1330.0,1330.0,1330.0,0.0,0.0,0.0,1.0
150000.0,1,2,2,24.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,3,2,32.0,2,3,2,2,-1,0,100233.0,96884.0,102038.0,102897.0,102831.0,14000.0,0.0,0.0,3096.0,15000.0,0.0,14000.0,1.0
180000.0,2,1,1,39.0,-2,-2,-2,-2,-2,-2,-2050.0,-2050.0,-2050.0,-2050.0,-2050.0,-2050.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,1,2,2,38.0,-2,-2,-2,-2,-2,-2,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,3,1,42.0,0,-2,-2,-2,-2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,2,1,1,42.0,-1,-1,-1,0,0,0,584.0,632.0,534.0,718.0,718.0,717.0,2900.0,632.0,17.0,717.0,718.0,0.0,1.0
140000.0,1,2,1,40.0,2,0,0,0,0,0,13111.0,13100.0,13036.0,13963.0,13961.0,13894.0,0.0,5000.0,2800.0,3000.0,3000.0,3000.0,1.0
50000.0,2,1,1,38.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,1,1,30.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160000.0,1,3,1,24.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210000.0,2,2,1,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,2,2,2,23.0,2,0,0,0,0,0,6894.0,7798.0,7999.0,8883.0,8961.0,8981.0,2000.0,1500.0,1300.0,1000.0,1000.0,1000.0,1.0
140000.0,2,2,1,54.0,1,2,0,0,0,0,160384.0,163680.0,165581.0,168519.0,169629.0,163329.0,0.0,6000.0,5000.0,6000.0,3000.0,6000.0,1.0
130000.0,2,1,1,46.0,1,0,0,0,0,0,83400.0,85647.0,84428.0,86450.0,84477.0,82415.0,0.0,4000.0,4000.0,3000.0,2000.0,2000.0,1.0
240000.0,2,1,1,32.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,1,1,1,42.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,-120.0,-120.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,3,1,29.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40000.0,1,1,1,44.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,2,2,24.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,995.0,0.0,0.0,0.0,0.0,0.0,1570.0,1.0
80000.0,2,2,1,31.0,0,0,0,0,0,0,61475.0,61570.0,73545.0,72490.0,72362.0,73432.0,4500.0,6000.0,4000.0,4000.0,3500.0,3500.0,1.0
180000.0,1,2,2,34.0,-1,-1,-1,-1,-1,0,711.0,711.0,711.0,711.0,711.0,0.0,711.0,0.0,711.0,0.0,0.0,0.0,1.0
350000.0,2,2,2,46.0,2,2,2,2,2,2,152087.0,161478.0,151866.0,159944.0,151253.0,154801.0,6600.0,6100.0,0.0,5300.0,5200.0,0.0,1.0
40000.0,2,1,1,30.0,-1,-1,-1,-1,0,-1,0.0,3462.0,3462.0,0.0,2000.0,4050.0,3462.0,0.0,2000.0,2000.0,0.0,0.0,1.0
80000.0,2,2,1,43.0,1,2,2,2,2,2,815.0,8712.0,8079.0,8650.0,905.0,8745.0,0.0,0.0,0.0,4000.0,0.0,0.0,1.0
50000.0,1,2,1,43.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,3,1,39.0,0,0,0,0,0,0,12084.0,13432.0,13241.0,9761.0,9706.0,9601.0,3320.0,2165.0,2893.0,818.0,746.0,603.0,1.0
50000.0,2,1,1,49.0,-1,-1,-1,-1,-1,-1,390.0,390.0,0.0,390.0,0.0,390.0,0.0,0.0,390.0,0.0,0.0,390.0,1.0
180000.0,1,1,2,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70000.0,2,2,2,22.0,2,2,2,2,2,2,66867.0,68436.0,7078.0,7951.0,7075.0,7078.0,2000.0,0.0,2000.0,2000.0,2000.0,0.0,1.0
10000.0,2,1,1,38.0,-1,2,-1,-1,-1,-1,937.0,0.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,2,2,1,34.0,-1,-1,-1,0,0,2,9972.0,983.0,9087.0,9800.0,9300.0,9300.0,5800.0,9300.0,462.0,0.0,0.0,0.0,1.0
100000.0,2,1,1,32.0,0,0,0,0,2,0,72399.0,72477.0,78582.0,78751.0,81762.0,72391.0,2000.0,5000.0,5000.0,5000.0,3000.0,0.0,1.0
200000.0,2,2,1,41.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,2,1,35.0,2,2,2,0,2,2,2376.0,2380.0,2380.0,2380.0,2380.0,2380.0,0.0,1600.0,1000.0,0.0,3000.0,0.0,1.0
210000.0,2,1,1,52.0,-2,-2,-2,-2,-2,-2,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,1,2,29.0,0,0,0,0,0,0,54577.0,47914.0,58834.0,57501.0,52776.0,58283.0,3000.0,3000.0,2000.0,2000.0,2000.0,2000.0,1.0
20000.0,1,2,2,26.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0
90000.0,2,1,2,39.0,1,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,1,1,2,26.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,2,2,1,36.0,2,0,0,0,0,0,137454.0,141953.0,131843.0,138153.0,135948.0,132083.0,15500.0,12000.0,11000.0,11000.0,11000.0,11000.0,1.0
20000.0,2,2,1,33.0,2,2,2,5,7,7,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,32.0,0,0,0,0,0,0,51820.0,58994.0,51395.0,57743.0,51874.0,58064.0,1000.0,1200.0,1200.0,2500.0,0.0,2000.0,1.0
140000.0,2,2,1,48.0,-1,-1,-2,-1,-1,-2,546.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,2,2,30.0,2,2,2,2,2,2,56253.0,51408.0,51311.0,58874.0,59444.0,55095.0,0.0,2000.0,4000.0,0.0,0.0,0.0,1.0
30000.0,2,3,1,36.0,0,0,0,0,0,0,27464.0,27808.0,27808.0,27606.0,27808.0,28320.0,1270.0,1270.0,1270.0,1066.0,1066.0,1066.0,1.0
30000.0,1,2,1,48.0,-1,0,-1,0,0,-1,2196.0,0.0,912.0,18195.0,18012.0,6990.0,3003.0,1582.0,1315.0,1300.0,18012.0,18003.0,1.0
60000.0,2,2,2,27.0,0,0,0,0,0,0,5846.0,51617.0,18099.0,18052.0,17257.0,17883.0,2000.0,2000.0,2000.0,1000.0,1000.0,5100.0,1.0
160000.0,2,2,2,34.0,0,-1,2,-1,2,2,685.0,795.0,795.0,-1.0,-1.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1.0
30000.0,2,3,1,38.0,0,0,0,0,0,2,27789.0,27891.0,27746.0,27708.0,27897.0,27472.0,2500.0,3600.0,2400.0,0.0,1000.0,1000.0,1.0
10000.0,2,1,2,50.0,1,-1,-1,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290000.0,2,1,2,33.0,2,0,0,0,0,0,92315.0,100737.0,94259.0,90897.0,122531.0,98974.0,3200.0,2000.0,5200.0,9600.0,5200.0,5300.0,1.0
80000.0,2,2,1,48.0,2,2,2,2,2,0,80553.0,84926.0,86970.0,86028.0,87918.0,85971.0,5000.0,5000.0,1500.0,3100.0,0.0,2800.0,1.0
50000.0,2,1,1,48.0,-1,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70000.0,1,2,1,53.0,0,0,0,0,0,0,47414.0,48927.0,47720.0,47613.0,46915.0,48789.0,3000.0,1500.0,2000.0,2000.0,2000.0,2000.0,1.0
80000.0,1,2,2,30.0,7,8,7,7,7,7,73638.0,75718.0,70538.0,47959.0,48384.0,48402.0,0.0,0.0,24.0,2450.0,0.0,0.0,1.0
20000.0,2,2,2,36.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,1,49.0,1,2,2,2,0,0,1370.0,8371.0,10522.0,917.0,9821.0,10586.0,2710.0,1600.0,0.0,1000.0,1000.0,0.0,1.0
230000.0,2,2,2,25.0,-1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,1,2,2,35.0,0,0,-1,-1,-2,-1,2945.0,3044.0,3044.0,0.0,0.0,3044.0,3044.0,2530.0,0.0,0.0,0.0,0.0,1.0
130000.0,2,2,1,33.0,-1,-1,-1,-1,-1,-2,904.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
